publisher,ID_Nicolas,product_url,title,title 1,title 1 1,title1.0,title1.0 2,title 2,title2,N_volume,product_id,n_reprint,price_full,price_actual,release_date,author,Disegnatore,pages,size,size 2,contents,binding,colors,isbn,genere,description,img_file,details_volume
jpop,,https://www.j-pop.it/until-death-do-us-part/2190-until-death-do-us-part-013.html,Until Death Do Us Part 013,Until Death Do Us Part,Until Death Do Us Part,Until Death Do Us Part,,13,untildeathdouspart013,13,2190,1,5.90,5.90,,Hiroshi Takashige,Double-S,200,,,,,,9788866342168,"Seinen, Azione","'AMMESSO CHE RESTIATE ANCORA IN VITA, NON VI SERVIRANNO Nè BRACCIA, Nè GAMBE.' Repubblica di Cecenia, tre anni prima: Mamoru, fattosi carico del peso di aver ucciso il proprio maestro, si lancia nel conflitto per perfezionare la via della spada. E' qui che si imbatte casualmente in Jesus, il peggior nemico mai incontrato in vita sua, per poi restare coinvolto nelle gigantesca organizzazione climinale Transplant Connection. Ed è sempre qui che i suoi occhi vedranno la loro ultima scena!",https://www.j-pop.it/2244-thickbox_default/until-death-do-us-part-013.jpg,
jpop,,https://www.j-pop.it/until-death-do-us-part/2191-until-death-do-us-part-014.html,Until Death Do Us Part 014,Until Death Do Us Part,Until Death Do Us Part,Until Death Do Us Part,,14,untildeathdouspart014,14,2191,1,5.90,5.90,,Hiroshi Takashige,Double-S,210,,,,,,9788866342458,"Seinen, Azione","Per ordine di Elements Network, Haruka torna a frequentare la scuola. Il liceo in cui si trasferisce è l'istituto Aito dove il killer Jesus ha da poco ricevuto un incarico come docente. Qui si incrociano tutte le varie organizzazioni criminali, come '24 ', 'Dragon Gate ' e 'Plunder ' e l'istituto si trova così in una situazione di tensione senza precedenti!",https://www.j-pop.it/2245-thickbox_default/until-death-do-us-part-014.jpg,
jpop,,https://www.j-pop.it/until-death-do-us-part/2192-until-death-do-us-part-015.html,Until Death Do Us Part 015,Until Death Do Us Part,Until Death Do Us Part,Until Death Do Us Part,,15,untildeathdouspart015,15,2192,1,5.90,5.90,,Hiroshi Takashige,Double-S,210,,,,,,9788866342830,"Seinen, Azione","'VOI NON SAPETE CON CHI AVETE A CHE FARE' Il gruppo dei Trump, i sette uomini fiore all'occhiello della Black Unit, annuncia di volere catturare Haruka Toyama e penetra audacemente nell'istituto Aito. Ad andare loro incontro è la più forte truppa mista composta dai membri della PTA: Mamoru, Jesus, Kaiser, Ragi, Liu Yee-Kin e Ash! Traendo il massimo vantaggio dall'equipaggiamento speciale all'avanguardia, Mamoru è l'unico rimasto in vita nella lotta a eliminazione che si sta svolgendo in pieno giorno!",https://www.j-pop.it/2246-thickbox_default/until-death-do-us-part-015.jpg,
jpop,,https://www.j-pop.it/vampire-hunter-d/2207-vampire-hunter-d-001.html,Vampire Hunter D 001,Vampire Hunter D,Vampire Hunter D,Vampire Hunter D,,1,vampirehunterd001,1,2207,1,7.00,7.00,,Hideyuki Kikuchi,Saiko Takaki,200,,,,,,9788861233614,"Seinen, Azione, Horror","Anno 12090 A. C. : i superstiti della stirpe umana riaffiorano dalle ceneri di una devastante guerra. Ma a governare la terra è ora la 'Nobility', una razza mutante di efferati Vampiri. Doris Lang, morsa dal Conte Lee, si incammina sulle tracce del misterioso e solitario Vampire Hunter di nome 'D ', l'unico in grado di strapparla al suo empio destino. Tratto da una serie di 19 romanzi di successo, un imperdibile manga dark-horror, che fino a oggi ha dato origine a due anime che hanno fatto la storia dell'animazione giapponese: l'omonimo OAV del 1985 e VAMPIRE HUNTER D BLOODLUST del 2001. 'D ' è uno dei personaggi dark più misteriosi e più amati dell'immaginifico giapponese; un combattente oscuro che vive in un mondo futuristico opprimente e pericoloso, che rappresenta nelle parole del suo ideatore, Hideyuki Kikuchi 'il più forte degli eroi, nell'intera storia dei vampiri. '",https://www.j-pop.it/2261-thickbox_default/vampire-hunter-d-001.jpg,
jpop,,https://www.j-pop.it/vampire-hunter-d/2208-vampire-hunter-d-002.html,Vampire Hunter D 002,Vampire Hunter D,Vampire Hunter D,Vampire Hunter D,,2,vampirehunterd002,2,2208,1,7.00,7.00,,Hideyuki Kikuchi,Saiko Takaki,200,,,,,,9788861233065,"Seinen, Azione, Horror","Anno 12090 A. C. : i superstiti della stirpe umana riaffiorano dalle ceneri di una devastante guerra. Ma a governare la terra è ora la 'Nobility ', una razza mutante di efferati Vampiri. Doris Lang, morsa dal Conte Lee, si incammina sulle tracce del misterioso e solitario Vampire Hunter di nome 'D ', l'unico in grado di strapparla al suo empio destino. Tratto da una serie di 19 romanzi di successo, un imperdibile manga dark-horror, che fino a oggi ha dato origine a due anime che hanno fatto la storia dell'animazione giapponese: l'omonimo OAV del 1985 e VAMPIRE HUNTER D BLOODLUST del 2001. 'D' è uno dei personaggi dark più misteriosi e più amati dell'immaginifico giapponese; un combattente oscuro che vive in un mondo futuristico opprimente e pericoloso, che rappresenta nelle parole del suo ideatore, Hideyuki Kikuchi 'il più forte degli eroi, nell'intera storia dei vampiri. '",https://www.j-pop.it/2262-thickbox_default/vampire-hunter-d-002.jpg,
jpop,,https://www.j-pop.it/vampire-hunter-d/2209-vampire-hunter-d-003.html,Vampire Hunter D 003,Vampire Hunter D,Vampire Hunter D,Vampire Hunter D,,3,vampirehunterd003,3,2209,1,7.00,7.00,,Hideyuki Kikuchi,Saiko Takaki,240,,,,,,9788861235168,"Seinen, Azione, Horror","I vampiri vivono anche alla luce del sole? Il terzo, attesissimo appuntamento con la saga di Vampire Hunter D è tratto dal romanzo omonimo e ha ispirato il lungometraggio animato Vampire Hunter D: Bloodlust. D, il cacciatore di vampiri, si ritrova questa volta coinvolto nel tentativo di liberare la figlia di un anziano possidente rapita dal nobile vampiro Mayerling. Questa volta il misterioso Dampyr dovrà confrontarsi anche con un gruppo di cacciatori di taglie che hanno ricevuto il suo stesso incarico.",https://www.j-pop.it/2263-thickbox_default/vampire-hunter-d-003.jpg,
jpop,,https://www.j-pop.it/vampire-hunter-d/2211-vampire-hunter-d-005.html,Vampire Hunter D 005,Vampire Hunter D,Vampire Hunter D,Vampire Hunter D,,5,vampirehunterd005,5,2211,1,7.00,7.00,,Hideyuki Kikuchi,Saiko Takaki,240,,,,,,9788866340256,"Seinen, Azione, Horror","Il cacciatore di vampiri noto come D è abituato ad aggirarsi per città dilaniate dalla guerra e da attacchi di mostri e perfidi criminali. Ma nelle estreme propaggini di quella landa, c'è un villaggio dove gli umani e i vampiri coesistono pacificamente. D è attirato in questo villaggio da circostanze inusuali. I suoi sogni sono tormentati dalle visioni di una ragazza addormentata, sulla quale risplende una luce blu... ma cosa troverà una volta attirato al suo fianco? Il villaggio è davvero così tranquillo? Vampire Hunter D è l'opera rivoluzionaria di Hideyuki Kikuchi, maestro dell'horror, che narra la guerra che un cacciatore di vampiri è costretto a portare avanti contro i Nobili assetati di sangue!",https://www.j-pop.it/2265-thickbox_default/vampire-hunter-d-005.jpg,
jpop,,https://www.j-pop.it/vanished/2212-vanished-oyayubi-sagashi.html,Vanished (Oyayubi Sagashi),Vanished (Oyayubi Sagashi),Vanished (Oyayubi Sagashi),Vanished (Oyayubi Sagashi),,,vanished(oyayubisagashi),,2212,1,5.90,5.90,,Yusuke Yamada,Kirihito Ayamura,240,,,,,,9788861231481,"Seinen, Thriller","Secondo una leggenda metropolitana, chiunque trovi il pollice di una donna massacrata e fatta a pezzi potrà esprimere un desiderio. Alcuni bambini della scuola elementare si lasciano coinvolgere in una sorta di seduta spiritica per cercare il dito perduto: a rito terminato, una ragazzina del gruppo scompare senza lasciare traccia. Molti anni dopo, i quattro restanti si incontrano di nuovo e decidono di indagare sulla sparizione della loro compagna... subendo tragiche conseguenze. © Yosuke Yamada, Ayamura Kirihito, Gentosha Comics 2005",https://www.j-pop.it/2266-thickbox_default/vanished-oyayubi-sagashi.jpg,
jpop,,https://www.j-pop.it/venus-versus-virus/2213-venus-versus-virus-001.html,Venus versus Virus 001,Venus Versus Virus,Venus Versus Virus,Venus Versus Virus,,1,venusversusvirus001,1,2213,1,5.90,5.90,,Atsushi Suzumi,Atsushi Suzumi,0,,,,,,9788861230736,"Seinen, Azione, Horror","Virus sono spiriti che vagano alla ricerca di altri corpi che li ospitino per poter continuare a vivere. Solo alcune persone sono in grado di vederli, e Sumire Takahana è una di queste... benché nessuno le creda, infatti, Sumire vede i fantasmi sin da bambina e, nonostante i Virus la terrorizzino, entra a far parte del Venus Vanguard... Inizialmente la paura la paralizza; ma un giorno scopre che, venendo a contatto con lo speciale composto chimico usato per sconfiggere i Virus, è in grado di trasformarsi in una persona completamente diversa: una strana abilità che la rende più forte e violenta, in grado di contrastare i Virus a mani nude! Con questo titolo (e BLOOD ALONE) comincia la partnership tra JPOP e MEDIAWORKS, prestigioso editore giapponese che ha editato bestseller come PLEASE TEACHER, YOTSUBA, GUNSLINGER GIRL. Venus Versus Virus è uno dei titoli di punta della rivista GAO e, con la trasmissione in TV in Giappone del cartone animato (nel gennaio 2007), si appresta a diventare uno dei titoli più hot della stagione.",https://www.j-pop.it/2267-thickbox_default/venus-versus-virus-001.jpg,
jpop,,https://www.j-pop.it/venus-versus-virus/2214-venus-versus-virus-002.html,Venus versus Virus 002,Venus Versus Virus,Venus Versus Virus,Venus Versus Virus,,2,venusversusvirus002,2,2214,1,5.90,5.90,,Atsushi Suzumi,Atsushi Suzumi,0,,,,,,9788861230743,"Seinen, Azione, Horror","I Virus sono spiriti che vagano alla ricerca di altri corpi che li ospitino per poter continuare a vivere. Solo alcune persone sono in grado di vederli, e Sumire Takahana è una di queste... benché nessuno le creda, infatti, Sumire vede i fantasmi sin da bambina e, nonostante i Virus la terrorizzino, entra a far parte del Venus Vanguard... Inizialmente la paura la paralizza; ma un giorno scopre che, venendo a contatto con lo speciale composto chimico usato per sconfiggere i Virus, è in grado di trasformarsi in una persona completamente diversa: una strana abilità che la rende più forte e violenta, in grado di contrastare i Virus a mani nude! Con questo titolo (e BLOOD ALONE) comincia la partnership tra JPOP e MEDIAWORKS, prestigioso editore giapponese che ha editato bestseller come PLEASE TEACHER, YOTSUBA, GUNSLINGER GIRL. Venus Versus Virus è uno dei titoli di punta della rivista GAO e, con la trasmissione in TV in Giappone del cartone animato (nel gennaio 2007), si appresta a diventare uno dei titoli più hot della stagione.",https://www.j-pop.it/2268-thickbox_default/venus-versus-virus-002.jpg,
jpop,,https://www.j-pop.it/venus-versus-virus/2215-venus-versus-virus-003.html,Venus versus Virus 003,Venus Versus Virus,Venus Versus Virus,Venus Versus Virus,,3,venusversusvirus003,3,2215,1,5.90,5.90,,Atsushi Suzumi,Atsushi Suzumi,0,,,,,,9788861230750,"Seinen, Azione, Horror","I Virus sono spiriti che vagano alla ricerca di altri corpi che li ospitino per poter continuare a vivere. Solo alcune persone sono in grado di vederli, e Sumire Takahana è una di queste... benché nessuno le creda, infatti, Sumire vede i fantasmi sin da bambina e, nonostante i Virus la terrorizzino, entra a far parte del Venus Vanguard... Inizialmente la paura la paralizza; ma un giorno scopre che, venendo a contatto con lo speciale composto chimico usato per sconfiggere i Virus, è in grado di trasformarsi in una persona completamente diversa: una strana abilità che la rende più forte e violenta, in grado di contrastare i Virus a mani nude! Con questo titolo (e BLOOD ALONE) comincia la partnership tra JPOP e MEDIAWORKS, prestigioso editore giapponese che ha editato bestseller come PLEASE TEACHER, YOTSUBA, GUNSLINGER GIRL. Venus Versus Virus è uno dei titoli di punta della rivista GAO e, con la trasmissione in TV in Giappone del cartone animato (nel gennaio 2007), si appresta a diventare uno dei titoli più hot della stagione.",https://www.j-pop.it/2269-thickbox_default/venus-versus-virus-003.jpg,
jpop,,https://www.j-pop.it/venus-versus-virus/2216-venus-versus-virus-004.html,Venus versus Virus 004,Venus Versus Virus,Venus Versus Virus,Venus Versus Virus,,4,venusversusvirus004,4,2216,1,5.90,5.90,,Atsushi Suzumi,Atsushi Suzumi,0,,,,,,9788861232105,"Seinen, Azione, Horror","Virus sono spiriti che vagano alla ricerca di altri corpi che li ospitino per poter continuare a vivere. Solo alcune persone sono in grado di vederli, e Sumire Takahana è una di queste... benché nessuno le creda, infatti, Sumire vede i fantasmi sin da bambina e, nonostante i Virus la terrorizzino, entra a far parte del Venus Vanguard... Inizialmente la paura la paralizza; ma un giorno scopre che, venendo a contatto con lo speciale composto chimico usato per sconfiggere i Virus, è in grado di trasformarsi in una persona completamente diversa: una strana abilità che la rende più forte e violenta, in grado di contrastare i Virus a mani nude! Con questo titolo (e BLOOD ALONE) comincia la partnership tra JPOP e MEDIAWORKS, prestigioso editore giapponese che ha editato bestseller come PLEASE TEACHER, YOTSUBA, GUNSLINGER GIRL. Venus Versus Virus è uno dei titoli di punta della rivista GAO e, con la trasmissione in TV in Giappone del cartone animato (nel gennaio 2007), si appresta a diventare uno dei titoli più hot della stagione.",https://www.j-pop.it/2270-thickbox_default/venus-versus-virus-004.jpg,
jpop,,https://www.j-pop.it/venus-versus-virus/2217-venus-versus-virus-005.html,Venus versus Virus 005,Venus Versus Virus,Venus Versus Virus,Venus Versus Virus,,5,venusversusvirus005,5,2217,1,5.90,5.90,,Atsushi Suzumi,Atsushi Suzumi,0,,,,,,9788861232112,"Seinen, Azione, Horror","Virus sono spiriti che vagano alla ricerca di altri corpi che li ospitino per poter continuare a vivere. Solo alcune persone sono in grado di vederli, e Sumire Takahana è una di queste... benché nessuno le creda, infatti, Sumire vede i fantasmi sin da bambina e, nonostante i Virus la terrorizzino, entra a far parte del Venus Vanguard... Inizialmente la paura la paralizza; ma un giorno scopre che, venendo a contatto con lo speciale composto chimico usato per sconfiggere i Virus, è in grado di trasformarsi in una persona completamente diversa: una strana abilità che la rende più forte e violenta, in grado di contrastare i Virus a mani nude! Con questo titolo (e BLOOD ALONE) comincia la partnership tra JPOP e MEDIAWORKS, prestigioso editore giapponese che ha editato bestseller come PLEASE TEACHER, YOTSUBA, GUNSLINGER GIRL. Venus Versus Virus è uno dei titoli di punta della rivista GAO e, con la trasmissione in TV in Giappone del cartone animato (nel gennaio 2007), si appresta a diventare uno dei titoli più hot della stagione.",https://www.j-pop.it/2271-thickbox_default/venus-versus-virus-005.jpg,
jpop,,https://www.j-pop.it/venus-versus-virus/2218-venus-versus-virus-006.html,Venus versus Virus 006,Venus Versus Virus,Venus Versus Virus,Venus Versus Virus,,6,venusversusvirus006,6,2218,1,5.90,5.90,,Atsushi Suzumi,Atsushi Suzumi,166,,,,,,9788861239609,"Seinen, Azione, Horror","I Virus sono spiriti che vagano alla ricerca di altri corpi che li ospitino per poter continuare a vivere. Solo alcune persone sono in grado di vederli, e Sumire Takahana è una di queste... benché nessuno le creda, infatti, Sumire vede i fantasmi sin da bambina e, nonostante i Virus la terrorizzino, entra a far parte del Venus Vanguard... Inizialmente la paura la paralizza; ma un giorno scopre che, venendo a contatto con lo speciale composto chimico usato per sconfiggere i Virus, è in grado di trasformarsi in una persona completamente diversa: una strana abilità che la rende più forte e violenta, in grado di contrastare i Virus a mani nude! Con questo titolo (e BLOOD ALONE) comincia la partnership tra JPOP e MEDIAWORKS, prestigioso editore giapponese che ha editato bestseller come PLEASE TEACHER, YOTSUBA, GUNSLINGER GIRL. Venus Versus Virus è uno dei titoli di punta della rivista GAO e, con la trasmissione in TV in Giappone del cartone animato (nel gennaio 2007), si appresta a diventare uno dei titoli più hot della stagione.",https://www.j-pop.it/2272-thickbox_default/venus-versus-virus-006.jpg,
